Episode_ID,Asset_ID,Status_Type,Alarm_Type,Duration_Hours,Start_Time,End_Time,Primary_Department,Responsible_Team,Original_Fault_Type
178,0.0,5.0,Grid Frequency Deviation,1.33,2018-03-09 10:30:00,2018-03-09 11:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
179,0.0,5.0,Extended Grid Outage,12.17,2018-03-10 20:20:00,2018-03-11 08:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
180,0.0,5.0,Grid Voltage Fluctuation,0.0,2018-03-11 09:50:00,2018-03-11 09:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
181,0.0,5.0,Overspeed Protection Triggered,3.5,2018-03-11 11:50:00,2018-03-11 15:20:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
182,0.0,5.0,Main Controller Fault,15.83,2018-03-11 19:10:00,2018-03-12 11:00:00,Software & Controls,SCADA & Controls Team,Unknown
183,0.0,5.0,Emergency Brake Activation,2.67,2018-03-12 12:20:00,2018-03-12 15:00:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
184,0.0,5.0,Overspeed Protection Triggered,2.17,2018-03-12 20:20:00,2018-03-12 22:30:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
185,0.0,5.0,Extended Grid Outage,7.5,2018-03-12 23:30:00,2018-03-13 07:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
186,0.0,5.0,Grid Voltage Fluctuation,0.17,2018-03-13 08:10:00,2018-03-13 08:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
187,0.0,5.0,Extended Grid Outage,5.83,2018-03-13 09:40:00,2018-03-13 15:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
188,0.0,5.0,Momentary Grid Loss,0.67,2018-03-13 19:40:00,2018-03-13 20:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
189,0.0,5.0,Grid Voltage Fluctuation,0.0,2018-03-13 23:10:00,2018-03-13 23:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
190,0.0,5.0,Overspeed Protection Triggered,3.5,2018-03-14 03:20:00,2018-03-14 06:50:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
191,0.0,5.0,Safety System Activation,3.33,2018-03-14 08:10:00,2018-03-14 11:30:00,Electrical - Emergency Response,Emergency Response Team,Unknown
192,0.0,5.0,Grid Voltage Fluctuation,1.67,2018-03-14 17:20:00,2018-03-14 19:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
193,0.0,5.0,Grid Frequency Deviation,1.17,2018-03-14 21:40:00,2018-03-14 22:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
194,0.0,5.0,Safety System Activation,4.33,2018-03-15 01:50:00,2018-03-15 06:10:00,Electrical - Emergency Response,Emergency Response Team,Unknown
195,0.0,5.0,Grid Voltage Fluctuation,0.0,2018-03-15 07:10:00,2018-03-15 07:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
196,0.0,5.0,Overspeed Protection Triggered,3.5,2018-03-15 08:30:00,2018-03-15 12:00:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
197,0.0,5.0,Momentary Grid Loss,0.67,2018-03-15 19:30:00,2018-03-15 20:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
198,0.0,5.0,Emergency Brake Activation,3.67,2018-03-15 21:10:00,2018-03-16 00:50:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
199,0.0,5.0,Grid Frequency Deviation,0.67,2018-03-16 06:20:00,2018-03-16 07:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
200,0.0,5.0,Momentary Grid Loss,0.5,2018-03-16 08:50:00,2018-03-16 09:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
201,0.0,5.0,Grid Voltage Fluctuation,1.0,2018-03-16 11:00:00,2018-03-16 12:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
202,0.0,5.0,Grid Frequency Deviation,0.0,2018-03-16 13:30:00,2018-03-16 13:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
203,0.0,5.0,Momentary Grid Loss,1.5,2018-03-16 21:40:00,2018-03-16 23:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
204,0.0,5.0,Grid Voltage Fluctuation,0.67,2018-03-17 01:20:00,2018-03-17 02:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
205,0.0,5.0,Grid Frequency Deviation,0.17,2018-03-17 04:40:00,2018-03-17 04:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
206,0.0,5.0,Safety System Activation,2.17,2018-03-17 07:20:00,2018-03-17 09:30:00,Electrical - Emergency Response,Emergency Response Team,Unknown
207,0.0,5.0,Grid Voltage Fluctuation,0.5,2018-03-17 11:00:00,2018-03-17 11:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
208,0.0,5.0,Grid Frequency Deviation,1.5,2018-03-17 16:40:00,2018-03-17 18:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
209,0.0,5.0,Extended Grid Outage,7.67,2018-03-17 19:30:00,2018-03-18 03:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
210,0.0,5.0,Emergency Brake Activation,4.67,2018-03-18 08:30:00,2018-03-18 13:10:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
211,0.0,5.0,Grid Frequency Deviation,0.17,2018-03-18 18:40:00,2018-03-18 18:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
212,0.0,5.0,Main Controller Fault,5.83,2018-03-18 20:10:00,2018-03-19 02:00:00,Software & Controls,SCADA & Controls Team,Unknown
213,0.0,5.0,Emergency Brake Activation,4.67,2018-03-19 06:30:00,2018-03-19 11:10:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
214,0.0,5.0,Overspeed Protection Triggered,4.67,2018-03-19 19:50:00,2018-03-20 00:30:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
215,0.0,5.0,Extended Grid Outage,7.17,2018-03-20 01:30:00,2018-03-20 08:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
216,0.0,5.0,Main Controller Fault,7.83,2018-03-20 19:20:00,2018-03-21 03:10:00,Software & Controls,SCADA & Controls Team,Unknown
217,0.0,5.0,Extended Grid Outage,6.33,2018-03-21 04:50:00,2018-03-21 11:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
218,0.0,5.0,Safety System Activation,2.17,2018-03-21 19:20:00,2018-03-21 21:30:00,Electrical - Emergency Response,Emergency Response Team,Unknown
219,0.0,5.0,Grid Voltage Fluctuation,1.67,2018-03-21 23:10:00,2018-03-22 00:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
220,0.0,5.0,Overspeed Protection Triggered,4.83,2018-03-22 01:50:00,2018-03-22 06:40:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
221,0.0,5.0,Momentary Grid Loss,1.33,2018-03-22 08:00:00,2018-03-22 09:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
222,0.0,5.0,Grid Voltage Fluctuation,0.17,2018-03-22 10:20:00,2018-03-22 10:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
223,0.0,5.0,Grid Frequency Deviation,1.17,2018-03-23 05:30:00,2018-03-23 06:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
224,0.0,5.0,Momentary Grid Loss,0.67,2018-03-23 08:50:00,2018-03-23 09:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
225,0.0,5.0,Emergency Brake Activation,2.33,2018-03-23 22:10:00,2018-03-24 00:30:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
226,0.0,5.0,Grid Frequency Deviation,0.0,2018-03-24 07:20:00,2018-03-24 07:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
227,0.0,5.0,Momentary Grid Loss,0.0,2018-03-24 08:40:00,2018-03-24 08:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
228,0.0,5.0,Emergency Brake Activation,2.5,2018-03-24 09:40:00,2018-03-24 12:10:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
229,0.0,5.0,Grid Frequency Deviation,0.17,2018-03-24 13:10:00,2018-03-24 13:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
230,0.0,5.0,Safety System Activation,2.67,2018-03-24 19:50:00,2018-03-24 22:30:00,Electrical - Emergency Response,Emergency Response Team,Unknown
231,0.0,5.0,Emergency Brake Activation,4.67,2018-03-24 23:40:00,2018-03-25 04:20:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
232,0.0,5.0,Overspeed Protection Triggered,2.0,2018-03-25 19:50:00,2018-03-25 21:50:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
233,0.0,5.0,Safety System Activation,2.67,2018-03-25 23:30:00,2018-03-26 02:10:00,Electrical - Emergency Response,Emergency Response Team,Unknown
234,0.0,5.0,Grid Voltage Fluctuation,0.0,2018-03-26 04:10:00,2018-03-26 04:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
235,0.0,5.0,Grid Frequency Deviation,0.0,2018-03-26 05:20:00,2018-03-26 05:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
236,0.0,5.0,Safety System Activation,2.67,2018-03-26 06:30:00,2018-03-26 09:10:00,Electrical - Emergency Response,Emergency Response Team,Unknown
237,0.0,5.0,Extended Grid Outage,5.0,2018-03-26 20:50:00,2018-03-27 01:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
238,0.0,5.0,Grid Frequency Deviation,0.83,2018-03-27 03:00:00,2018-03-27 03:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
239,0.0,5.0,Momentary Grid Loss,1.5,2018-03-27 11:50:00,2018-03-27 13:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
240,0.0,5.0,Grid Voltage Fluctuation,0.0,2018-03-27 14:40:00,2018-03-27 14:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
241,0.0,5.0,Overspeed Protection Triggered,2.5,2018-03-27 16:40:00,2018-03-27 19:10:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
242,0.0,5.0,Momentary Grid Loss,0.5,2018-03-27 20:40:00,2018-03-27 21:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
243,0.0,5.0,Grid Voltage Fluctuation,0.33,2018-03-27 22:20:00,2018-03-27 22:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
244,0.0,5.0,Grid Frequency Deviation,0.33,2018-03-28 00:00:00,2018-03-28 00:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
245,0.0,5.0,Momentary Grid Loss,0.67,2018-03-28 04:00:00,2018-03-28 04:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
246,0.0,5.0,Grid Voltage Fluctuation,1.33,2018-03-28 06:10:00,2018-03-28 07:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
247,0.0,5.0,Overspeed Protection Triggered,2.17,2018-03-28 11:00:00,2018-03-28 13:10:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
248,0.0,5.0,Safety System Activation,4.5,2018-03-28 23:10:00,2018-03-29 03:40:00,Electrical - Emergency Response,Emergency Response Team,Unknown
249,0.0,5.0,Grid Voltage Fluctuation,0.0,2018-03-29 05:20:00,2018-03-29 05:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
250,0.0,5.0,Overspeed Protection Triggered,2.0,2018-03-29 08:10:00,2018-03-29 10:10:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
251,0.0,5.0,Safety System Activation,2.0,2018-03-29 13:20:00,2018-03-29 15:20:00,Electrical - Emergency Response,Emergency Response Team,Unknown
252,0.0,5.0,Grid Voltage Fluctuation,0.17,2018-03-29 17:20:00,2018-03-29 17:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
253,0.0,5.0,Overspeed Protection Triggered,3.0,2018-03-29 19:00:00,2018-03-29 22:00:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
254,0.0,5.0,Main Controller Fault,10.33,2018-03-30 00:20:00,2018-03-30 10:40:00,Software & Controls,SCADA & Controls Team,Unknown
255,0.0,5.0,Emergency Brake Activation,2.5,2018-03-30 12:30:00,2018-03-30 15:00:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
256,0.0,5.0,Grid Frequency Deviation,0.67,2018-03-30 21:30:00,2018-03-30 22:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
257,0.0,5.0,Momentary Grid Loss,0.17,2018-03-31 01:30:00,2018-03-31 01:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
258,0.0,5.0,Grid Voltage Fluctuation,0.33,2018-03-31 21:30:00,2018-03-31 21:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
259,0.0,5.0,Extended Grid Outage,6.5,2018-04-01 02:10:00,2018-04-01 08:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
260,0.0,5.0,Momentary Grid Loss,0.67,2018-04-01 09:50:00,2018-04-01 10:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
261,0.0,5.0,Grid Voltage Fluctuation,0.17,2018-04-01 11:30:00,2018-04-01 11:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
262,0.0,5.0,Grid Frequency Deviation,0.17,2018-04-01 23:30:00,2018-04-01 23:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
263,0.0,5.0,Extended Grid Outage,10.17,2018-04-02 02:00:00,2018-04-02 12:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
264,0.0,5.0,Emergency Brake Activation,3.67,2018-04-02 19:50:00,2018-04-02 23:30:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
265,0.0,5.0,Grid Frequency Deviation,1.5,2018-04-03 00:50:00,2018-04-03 02:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
266,0.0,5.0,Momentary Grid Loss,0.0,2018-04-03 05:10:00,2018-04-03 05:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
267,0.0,5.0,Emergency Brake Activation,4.5,2018-04-03 06:30:00,2018-04-03 11:00:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
268,0.0,5.0,Grid Frequency Deviation,0.17,2018-04-03 15:40:00,2018-04-03 15:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
269,0.0,5.0,Momentary Grid Loss,0.33,2018-04-03 20:40:00,2018-04-03 21:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
270,0.0,5.0,Main Controller Fault,5.17,2018-04-03 22:00:00,2018-04-04 03:10:00,Software & Controls,SCADA & Controls Team,Unknown
271,0.0,5.0,Extended Grid Outage,7.67,2018-04-06 03:10:00,2018-04-06 10:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
272,0.0,5.0,Momentary Grid Loss,1.17,2018-04-06 15:10:00,2018-04-06 16:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
273,0.0,5.0,Grid Voltage Fluctuation,0.33,2018-04-06 21:10:00,2018-04-06 21:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
274,0.0,5.0,Overspeed Protection Triggered,4.33,2018-04-06 22:30:00,2018-04-07 02:50:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
275,0.0,5.0,Momentary Grid Loss,0.17,2018-04-07 04:20:00,2018-04-07 04:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
276,0.0,5.0,Grid Voltage Fluctuation,1.33,2018-04-07 10:10:00,2018-04-07 11:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
277,0.0,5.0,Grid Frequency Deviation,1.67,2018-04-07 13:10:00,2018-04-07 14:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
278,0.0,5.0,Momentary Grid Loss,0.0,2018-04-07 22:20:00,2018-04-07 22:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
279,0.0,5.0,Grid Voltage Fluctuation,1.33,2018-04-07 23:30:00,2018-04-08 00:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
280,0.0,5.0,Grid Frequency Deviation,0.17,2018-04-08 03:20:00,2018-04-08 03:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
281,0.0,5.0,Safety System Activation,4.0,2018-04-08 04:40:00,2018-04-08 08:40:00,Electrical - Emergency Response,Emergency Response Team,Unknown
282,0.0,5.0,Grid Voltage Fluctuation,0.0,2018-04-08 19:30:00,2018-04-08 19:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
283,0.0,5.0,Grid Frequency Deviation,1.67,2018-04-08 21:20:00,2018-04-08 23:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
284,0.0,5.0,Safety System Activation,2.33,2018-04-09 01:00:00,2018-04-09 03:20:00,Electrical - Emergency Response,Emergency Response Team,Unknown
285,0.0,5.0,Extended Grid Outage,10.0,2018-04-09 04:20:00,2018-04-09 14:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
286,0.0,5.0,Grid Frequency Deviation,0.17,2018-04-09 20:40:00,2018-04-09 20:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
287,0.0,5.0,Extended Grid Outage,7.33,2018-04-09 22:10:00,2018-04-10 05:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
288,0.0,5.0,Emergency Brake Activation,2.0,2018-04-10 06:40:00,2018-04-10 08:40:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
289,0.0,5.0,Grid Frequency Deviation,0.67,2018-04-10 09:40:00,2018-04-10 10:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
290,0.0,5.0,Momentary Grid Loss,0.17,2018-04-10 17:00:00,2018-04-10 17:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
291,0.0,5.0,Grid Voltage Fluctuation,1.0,2018-04-11 00:30:00,2018-04-11 01:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
292,0.0,5.0,Grid Frequency Deviation,0.5,2018-04-11 09:50:00,2018-04-11 10:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
293,0.0,5.0,Momentary Grid Loss,0.0,2018-04-11 11:20:00,2018-04-11 11:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
294,0.0,5.0,Grid Voltage Fluctuation,0.33,2018-04-12 01:40:00,2018-04-12 02:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
295,0.0,5.0,Extended Grid Outage,5.5,2018-04-13 02:10:00,2018-04-13 07:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
296,0.0,5.0,Safety System Activation,2.0,2018-04-13 20:10:00,2018-04-13 22:10:00,Electrical - Emergency Response,Emergency Response Team,Unknown
297,0.0,5.0,Grid Voltage Fluctuation,0.0,2018-04-14 01:20:00,2018-04-14 01:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
298,0.0,5.0,Overspeed Protection Triggered,2.33,2018-04-14 03:30:00,2018-04-14 05:50:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
299,0.0,5.0,Momentary Grid Loss,1.0,2018-04-14 08:00:00,2018-04-14 09:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
300,0.0,5.0,Emergency Brake Activation,2.5,2018-04-14 12:50:00,2018-04-14 15:20:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
301,0.0,5.0,Grid Frequency Deviation,0.83,2018-04-14 17:00:00,2018-04-14 17:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
302,0.0,5.0,Momentary Grid Loss,0.83,2018-04-14 22:30:00,2018-04-14 23:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
303,0.0,5.0,Grid Voltage Fluctuation,0.17,2018-04-15 02:10:00,2018-04-15 02:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
304,0.0,5.0,Grid Frequency Deviation,1.0,2018-04-15 05:50:00,2018-04-15 06:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
305,0.0,5.0,Safety System Activation,2.17,2018-04-15 08:50:00,2018-04-15 11:00:00,Electrical - Emergency Response,Emergency Response Team,Unknown
306,0.0,3.0,Hydraulic Oil Contamination,72.0,2018-04-30 12:40:00,2018-05-03 12:40:00,Hydraulic Systems - General,Hydraulic Maintenance Team,Unknown
307,0.0,5.0,Grid Frequency Deviation,0.17,2018-05-05 20:20:00,2018-05-05 20:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
308,0.0,5.0,Momentary Grid Loss,0.0,2018-05-06 00:00:00,2018-05-06 00:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
309,0.0,5.0,Grid Voltage Fluctuation,0.0,2018-05-06 01:30:00,2018-05-06 01:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
310,0.0,5.0,Overspeed Protection Triggered,4.17,2018-05-06 21:20:00,2018-05-07 01:30:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
311,0.0,5.0,Momentary Grid Loss,1.67,2018-05-07 02:40:00,2018-05-07 04:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
312,0.0,5.0,Grid Voltage Fluctuation,0.83,2018-05-07 05:40:00,2018-05-07 06:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
313,0.0,5.0,Overspeed Protection Triggered,3.5,2018-05-07 07:40:00,2018-05-07 11:10:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
314,0.0,5.0,Momentary Grid Loss,1.17,2018-05-09 22:40:00,2018-05-09 23:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
315,0.0,5.0,Grid Voltage Fluctuation,0.0,2018-05-10 14:10:00,2018-05-10 14:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
316,0.0,5.0,Grid Frequency Deviation,0.5,2018-05-11 02:00:00,2018-05-11 02:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
317,0.0,5.0,Momentary Grid Loss,0.33,2018-05-11 03:30:00,2018-05-11 03:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
318,0.0,5.0,Grid Voltage Fluctuation,0.0,2018-05-12 10:00:00,2018-05-12 10:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
319,0.0,5.0,Grid Frequency Deviation,1.5,2018-05-13 07:40:00,2018-05-13 09:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
320,0.0,5.0,Momentary Grid Loss,1.5,2018-05-14 00:30:00,2018-05-14 02:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
